LOC	 PID 	 TYPE 	 AREA 	 PERIM 	 GYRATE 	 SHAPE 	 FRAC 	 CORE 	 NCORE 	 CAI
hwasun_infra	520	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	521	 giban_not_benefited 	0.04	140	11.5139	1.75	1.1868	0	0	0
hwasun_infra	522	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	524	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	525	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	526	 giban_not_benefited 	0.06	180	16.6512	1.8	1.1902	0	0	0
hwasun_infra	529	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	530	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	531	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	532	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	533	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	534	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	536	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	538	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	539	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	542	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	543	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	545	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	547	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	549	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	550	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	551	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	552	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	553	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	555	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	557	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	558	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	560	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
